C , D, I, T, label
0.000115317285,0.00025384472,4.42478e-08,4.337923e-05,0
4.58396e-05,2.373037e-05,1.9400575e-08,4.2622745e-05,0
7.844335e-05,0.00035042706,3.351486e-08,4.2777487e-05,0
3.9929168e-05,3.7501486e-05,4.309619e-08,5.200501e-05,0
6.200206e-05,3.153485e-05,1.05641206e-07,5.408747e-05,0
0.00011258364,0.00023505873,1.3265208e-07,4.8627975e-05,0
0.00020614828,0.00022405975,1.1009993e-07,4.478025e-05,0
0.0001856002,0.00013782237,1.02008904e-07,4.842912e-05,0
0.00013656856,2.7350377e-05,8.455627e-08,4.4952852e-05,0
0.00021326341,0.00024358375,1.2856516e-07,5.2213072e-05,0
0.00019548544,0.0001979657,2.5454387e-08,5.0722774e-05,0
6.606415e-07,0.00010463624,2.0850796e-07,3.678364e-05,0
1.4338996e-06,0.0003955156,1.304806e-07,3.5959205e-05,0
3.9281093e-07,2.2952205e-05,2.3529098e-07,3.067814e-05,0
1.1365788e-06,2.1193011e-05,4.9942802e-08,3.1803098e-05,0
9.199542e-07,0.00011259159,4.7998476e-08,2.9020443e-05,0
3.5063837e-07,3.8861304e-05,6.361518e-08,3.955212e-05,0
6.2779014e-07,2.7093529e-05,9.691705e-08,3.437867e-05,0
4.1748635e-07,1.5878852e-05,4.3570605e-08,3.8557242e-05,0
4.7907065e-07,7.434672e-05,8.213517e-08,3.723891e-05,0
4.2401228e-07,0.0002160765,8.96367e-08,3.8038917e-05,0
4.2272995e-07,0.00013454069,1.9549813e-07,3.5497673e-05,0
4.4114023e-07,0.000117259995,2.4074424e-07,3.8118444e-05,0
1.9640052e-06,0.00010877942,5.1165506e-07,3.3388802e-05,0
2.5000395e-07,1.37775905e-05,1.2988867e-06,3.9910476e-05,0
3.9877122e-07,0.00024699542,1.7734195e-07,3.563698e-05,0
8.352301e-07,0.00012230304,1.2897274e-07,3.2543358e-05,0
3.9481608e-07,0.00013217122,2.0588273e-07,3.527253e-05,0
3.5938407e-07,2.0343618e-05,4.6356038e-07,3.5852714e-05,0
3.3241938e-07,6.751154e-05,4.032175e-08,3.3911667e-05,0
3.0038117e-07,5.5009747e-05,2.6933033e-06,3.2358977e-05,0
1.7899399e-07,0.00018539309,2.0244933e-07,3.2301505e-05,0
4.3327998e-07,8.7092674e-05,1.10435806e-07,3.501978e-05,0
7.0577676e-07,9.697447e-06,6.712314e-08,3.8998034e-05,0
6.8100235e-07,8.659712e-05,1.2364409e-06,3.143274e-05,0
7.7520684e-07,0.0003851235,7.246551e-08,3.830721e-05,0
3.814348e-07,4.7830938e-05,4.399785e-08,3.501013e-05,0
5.2809867e-07,0.000111454916,4.8792856e-08,3.6684924e-05,0
2.8688282e-07,4.2484695e-05,8.2075665e-08,3.6803216e-05,0
4.3724873e-07,4.042383e-05,1.8547736e-07,4.0161623e-05,0
3.948515e-07,8.7078726e-05,2.0093209e-07,3.6619913e-05,0
3.2717114e-07,8.931373e-05,3.1637413e-07,4.064517e-05,0
4.2685966e-07,3.662456e-05,1.14902114e-07,4.268828e-05,0
3.4108453e-07,4.3943026e-05,2.7252307e-07,3.7896913e-05,0
2.6233567e-07,1.3643585e-05,2.0789463e-07,3.4039193e-05,0
5.668416e-07,9.835627e-06,4.9347585e-07,3.227059e-05,0
3.6853132e-07,0.00028021313,1.6967851e-07,3.4933826e-05,0
9.08887e-07,4.293213e-05,5.452297e-08,3.8898415e-05,0
2.9762893e-07,2.3063054e-05,2.1065054e-07,3.2491876e-05,0
6.180967e-07,4.4256038e-05,1.09334636e-07,3.5197667e-05,0
5.902731e-07,2.1846998e-05,1.86202e-08,4.1101674e-05,0
3.022605e-07,3.8223025e-05,2.464371e-07,3.746842e-05,0
7.7975943e-07,3.408324e-05,1.8175223e-07,3.6802376e-05,0
5.6140897e-07,7.213125e-05,1.1555337e-06,3.2103308e-05,0
6.377324e-07,3.1393647e-05,1.1381863e-06,3.807474e-05,0
2.82465e-07,1.2906425e-05,3.5593536e-07,3.969094e-05,0
1.3334935e-06,0.00013320822,7.7477246e-08,3.0130264e-05,0
1.1558004e-06,2.7650818e-05,1.212285e-07,3.315138e-05,0
5.4290723e-07,5.3600554e-05,1.422746e-07,3.9064063e-05,0
5.3768815e-07,5.070358e-05,1.06528674e-07,3.9758674e-05,0
1.1524226e-06,4.9954484e-05,1.4158417e-07,3.528249e-05,0
7.791721e-09,6.801217e-06,5.486888e-06,3.0114983e-05,0
9.000277e-09,3.8963544e-06,4.435217e-06,2.860783e-05,0
1.1201602e-08,4.2179436e-06,1.10297925e-07,3.0080828e-05,0
8.329057e-09,6.706281e-06,5.018108e-06,3.0124176e-05,0
7.44635e-09,9.034694e-06,8.5935653e-07,3.006282e-05,0
1.027129e-08,6.214733e-06,8.392625e-08,3.0152227e-05,0
8.65596e-09,3.2765058e-06,1.7016902e-06,3.0655505e-05,0
5.3415063e-09,1.0236358e-05,1.9368653e-07,2.9293404e-05,0
8.820861e-09,5.103327e-06,3.1127766e-07,2.9764e-05,0
7.262446e-09,9.3906065e-06,6.30608e-08,3.077639e-05,0
1.0800785e-08,4.2870925e-06,2.4011442e-06,2.9528524e-05,0
5.543937e-09,7.52133e-06,2.6862951e-06,2.9142107e-05,0
6.3440306e-09,6.8057393e-06,7.4158256e-06,2.9026476e-05,0
1.1038691e-08,5.243286e-06,2.4678827e-06,3.1325133e-05,0
6.3774426e-09,3.5625424e-06,3.124613e-05,3.1254207e-05,0
4.607188e-09,6.0886855e-06,6.1102736e-07,2.9123132e-05,0
7.2986626e-09,3.6823023e-06,1.4029817e-05,3.2177664e-05,0
7.214525e-09,4.931592e-06,2.764796e-06,3.0833056e-05,0
7.672985e-09,7.0405035e-06,2.5776706e-07,3.037109e-05,0
7.86964e-09,8.408418e-06,9.190422e-07,3.0716896e-05,0
9.275833e-09,3.29731e-06,4.0858654e-07,3.189677e-05,0
7.497371e-09,3.9072083e-06,4.5169114e-07,3.0460718e-05,0
5.9310095e-09,4.177288e-06,2.6550066e-07,3.0819298e-05,0
6.1121415e-09,7.238956e-06,1.8666783e-06,2.9107194e-05,0
9.4563655e-09,3.464833e-06,3.4017014e-06,3.3654193e-05,0
6.113016e-09,2.267503e-06,4.5663146e-06,3.368174e-05,0
5.4369975e-09,1.4950261e-06,3.206216e-07,3.260486e-05,0
1.1619775e-08,1.5455255e-06,1.0471719e-07,3.2982076e-05,0
6.1836114e-09,2.0767102e-06,2.5061772e-06,3.2453263e-05,0
1.068738e-08,1.6813838e-06,2.7502033e-06,3.3013228e-05,0
5.773409e-09,4.6020973e-06,1.3237561e-06,3.158054e-05,0
6.3923977e-09,4.7596304e-06,8.631199e-07,3.1362648e-05,0
1.0850961e-08,2.7690864e-06,5.9065826e-07,3.2611824e-05,0
6.4074976e-09,2.7778176e-06,4.167465e-07,3.3906235e-05,0
1.3774343e-08,4.812173e-06,5.2870536e-07,2.954306e-05,0
4.925719e-09,2.8030236e-06,8.6092575e-07,3.3245284e-05,0
7.6299616e-09,1.7990662e-06,4.6640293e-06,3.3625995e-05,0
9.143092e-09,9.206307e-06,1.1223148e-06,3.21873e-05,0
8.796096e-09,2.805936e-06,8.9722533e-07,3.1530042e-05,0
3.8752335e-09,3.973514e-06,2.4633773e-06,3.1390206e-05,0
3.9665493e-09,5.004654e-06,1.9636343e-06,3.0627158e-05,0
6.7937522e-09,3.541665e-06,6.7750184e-06,3.2713746e-05,0
1.0745367e-08,3.5078394e-06,2.5569896e-06,3.432422e-05,0
7.569343e-09,1.9165411e-06,1.8876125e-06,3.3753895e-05,0
6.8844366e-09,3.5306002e-06,3.4193235e-06,3.356749e-05,0
7.425997e-09,1.0886953e-05,7.144653e-06,2.975875e-05,0
5.247713e-09,3.9354204e-06,2.0437149e-06,2.872801e-05,0
8.009991e-09,3.6775261e-06,8.6449813e-07,3.0808755e-05,0
1.9467556e-08,2.3723712e-06,8.222715e-06,2.9672094e-05,0
5.486009e-09,2.7614547e-06,1.7911332e-06,2.9545821e-05,0
8.346534e-09,5.3956668e-05,5.2499504e-06,7.144797e-05,0
7.0123107e-09,2.9051229e-05,3.8103142e-05,7.1404305e-05,0
5.3247833e-09,1.1810071e-05,2.7187923e-05,6.939725e-05,0
1.0110062e-08,1.6529877e-05,1.2710129e-06,6.950971e-05,0
9.6867305e-09,5.3342745e-05,5.58117e-06,8.657549e-05,0
8.4573815e-09,2.5609997e-05,4.6511877e-06,7.874133e-05,0
6.1532215e-09,0.0001218522,8.798027e-07,7.3088006e-05,0
9.551205e-09,0.00017844308,4.6995833e-06,6.287253e-05,0
1.1603121e-08,0.0001381343,1.8200202e-05,7.408697e-05,0
1.1205769e-08,0.00041400778,4.5210027e-06,7.48129e-05,0
8.161589e-09,0.00018529022,1.3186594e-05,7.259864e-05,0
1.0744875e-08,3.8702347e-05,1.6279928e-05,7.412316e-05,0
8.4338465e-09,5.242386e-06,9.552954e-05,5.7154288e-05,0
1.0445464e-08,1.8172594e-05,3.7362737e-05,8.058842e-05,0
9.8455635e-09,0.00022499634,5.915432e-06,8.388485e-05,0
1.2823119e-08,3.797158e-05,5.644224e-06,8.627911e-05,0
1.294439e-08,0.0011575978,6.0715814e-05,9.6902644e-05,0
1.3411677e-08,7.687784e-05,2.662757e-05,9.517076e-05,0
9.6803765e-09,5.7950405e-05,2.9196488e-05,0.00010017208,0
9.582591e-09,2.2199136e-05,7.0898645e-06,8.616088e-05,0
1.0945812e-08,0.00014281741,3.982976e-06,9.844933e-05,0
1.1519678e-08,2.2507227e-05,1.0120789e-05,9.957115e-05,0
1.5045055e-08,0.000195461,3.167706e-05,8.759667e-05,0
9.126383e-09,4.905957e-05,3.0038545e-05,7.0305e-05,0
8.231408e-09,6.563246e-05,1.8040015e-05,8.108733e-05,0
1.7453834e-08,7.618264e-05,5.7165535e-06,7.7860714e-05,0
9.712724e-09,7.134399e-06,1.260643e-05,6.90607e-05,0
1.2103714e-08,5.2654483e-05,2.6399084e-06,6.365876e-05,0
1.1552463e-08,3.476539e-05,3.6550023e-06,7.8382705e-05,0
1.5692377e-08,0.00010758823,2.965611e-05,9.172339e-05,0
1.1409926e-08,0.0002196562,0.00016164118,7.168888e-05,0
1.2732383e-08,0.00016458625,3.746553e-05,7.127777e-05,0
1.0416437e-08,3.5080884e-05,0.00011762777,8.224682e-05,0
1.2210167e-08,0.00082905346,8.68392e-06,9.642159e-05,0
1.1089126e-08,5.2863637e-05,1.4836657e-05,7.101548e-05,0
1.2564069e-08,6.4169384e-05,1.1055126e-05,8.1765815e-05,0
1.1130086e-08,4.7359674e-05,6.6150164e-06,8.436224e-05,0
6.804321e-09,3.0068008e-05,1.4837209e-05,8.2994906e-05,0
8.1662135e-09,1.7222308e-05,0.00012689969,8.130281e-05,0
7.6499544e-09,0.000103774815,3.9601902e-05,8.3659106e-05,0
9.212904e-09,0.00027274765,3.37207e-06,7.9881e-05,0
1.1880637e-08,2.6998305e-05,8.456572e-06,7.163866e-05,0
1.2374142e-08,8.731445e-05,3.7878377e-05,7.09041e-05,0
8.933405e-09,8.099236e-05,7.4657673e-06,7.98022e-05,0
1.2255969e-08,2.9540468e-05,2.254529e-06,9.526046e-05,0
1.0703434e-08,2.1315436e-05,5.736443e-06,6.9637696e-05,0
7.1151485e-09,0.00010427218,3.614247e-06,6.8601425e-05,0
7.924784e-09,4.527996e-05,3.486664e-06,7.3096235e-05,0
1.080606e-08,0.00017105373,1.6356806e-05,7.220674e-05,0
8.658421e-09,3.0476236e-05,3.6176575e-06,8.176784e-05,0
8.2846157e-07,1.1734873e-05,1.3241585e-07,0.00018953535,0
1.1107682e-06,4.6723053e-06,5.377333e-07,0.00017677447,0
2.5108661e-06,1.7286839e-06,2.8413686e-07,0.00021287274,0
1.3261783e-06,3.4856132e-06,1.2528622e-07,0.00029143953,0
1.1524885e-06,7.47674e-06,5.9653036e-07,0.00021703352,0
1.0344071e-06,1.2364538e-06,2.0444385e-07,0.00017884099,0
1.4109946e-06,5.3688195e-06,2.2817389e-07,0.00023511924,0
1.1255164e-06,4.196994e-06,3.6149945e-07,0.00022840846,0
9.2815935e-07,2.662088e-06,7.673052e-07,0.00013992023,0
1.0871429e-06,2.9251894e-05,9.342455e-08,0.00014718526,0
1.0460236e-06,4.8570324e-05,6.43429e-07,0.00015331822,0
6.164843e-07,5.1645234e-06,1.3907083e-07,0.00014606258,0
1.3953289e-06,7.539327e-06,1.2318424e-06,0.00016646077,0
7.9128233e-07,8.865113e-06,4.607748e-07,0.0002385797,0
1.0015126e-06,6.6348925e-06,1.4770943e-07,0.0002042641,0
4.5371596e-07,3.4696343e-06,1.4230079e-07,0.00018334106,0
4.45105e-07,6.0686857e-06,1.494084e-07,0.00022191454,0
1.0583367e-06,1.4501559e-06,6.753652e-07,0.00017165959,0
8.849476e-07,2.079691e-05,1.05300224e-07,0.00018953535,0
8.0011205e-07,2.065797e-05,2.0942986e-07,0.00019229866,0
5.594112e-07,4.1349767e-06,1.2042443e-07,0.00020266345,0
9.3202493e-07,7.177392e-06,1.857294e-07,0.00017342057,0
9.000629e-07,2.3224458e-05,7.587152e-07,0.00023631194,0
1.6958983e-06,2.50503e-05,6.0937117e-07,0.00017955007,0
1.0337641e-06,9.135352e-06,5.4974447e-07,0.00016187454,0
4.976902e-07,3.858398e-06,1.875685e-07,0.0001690427,0
3.8291347e-07,3.6221868e-06,7.0087964e-07,0.00013889004,0
4.6113485e-07,4.4460967e-06,1.7785548e-07,0.00014298609,0
5.50428e-07,7.306539e-06,2.3284468e-07,0.00024562835,0
8.1836237e-07,1.877836e-06,5.965588e-07,0.00019241162,0
1.1088524e-06,1.0062391e-05,8.994051e-08,0.00018584829,0
7.4855984e-07,5.6794556e-06,2.0990214e-07,0.00017990635,0
6.809965e-07,7.9051597e-07,6.769534e-07,0.000202434,0
8.4088305e-07,5.92111e-06,4.3299661e-07,0.00017404559,0
1.6208771e-06,2.7354263e-05,1.1974544e-07,0.00018703706,0
9.0073956e-07,2.2792822e-06,1.0444577e-06,0.00016056527,0
4.949553e-07,2.2013162e-06,7.9301157e-07,0.00017346622,0
3.252346e-07,2.446495e-06,1.0184041e-06,0.00015324733,0
7.171448e-07,7.4505815e-06,4.0839603e-07,0.00013368616,0
4.050324e-07,2.9020853e-06,5.0994163e-06,0.00014651006,0
5.4025816e-07,7.942165e-07,2.084833e-07,0.00014695499,0
5.758625e-07,7.1399804e-06,6.11074e-07,0.00016484021,0
6.2283516e-07,1.75159e-05,2.1215021e-06,0.00015637207,0
3.8831044e-07,2.0848502e-06,9.843902e-07,0.00018186841,0
5.35305e-07,3.463069e-06,2.143113e-07,0.0002038149,0
2.2664653e-06,2.5598736e-06,2.0246723e-06,0.00019834339,0
1.3062319e-06,7.0809856e-06,3.0124065e-07,0.00017239971,0
2.0323969e-06,4.468473e-06,1.218055e-07,0.00017304545,0
1.6454998e-06,6.0012167e-06,2.2050675e-07,0.00019342109,0
1.2090364e-06,1.4661933e-05,4.2930182e-07,0.00019286532,0
3.3930306e-07,0.00019013904,3.0626806e-09,2.3609222e-05,0
3.8268348e-07,6.4840795e-05,4.7655275e-09,2.3689849e-05,0
3.9512648e-07,0.00028930316,3.217489e-09,2.2947916e-05,0
5.8184486e-07,1.8991163e-06,1.200457e-09,2.2707105e-05,0
5.080516e-07,3.5311437e-05,1.2221532e-09,2.3002627e-05,0
6.8884515e-07,7.703761e-05,2.8437275e-09,2.299278e-05,0
5.949753e-07,0.0014263878,1.946877e-09,2.2704722e-05,0
1.6135482e-06,0.0002868303,1.8822655e-09,2.455762e-05,0
5.6990575e-07,0.009014011,3.705144e-09,2.3615865e-05,0
9.546607e-07,0.0019520666,1.1435194e-09,2.4156756e-05,0
1.4576002e-06,0.00035549063,4.3068398e-09,2.4776531e-05,0
8.083131e-07,0.00075176224,2.8015303e-09,2.534009e-05,0
5.68399e-07,4.4902634e-05,4.754397e-09,2.3738043e-05,0
1.0639847e-06,0.00028262034,9.0002206e-10,2.5325573e-05,0
9.153387e-07,0.0004334168,1.1952638e-09,2.5619061e-05,0
6.850644e-07,1.3613016e-05,7.476346e-10,2.5529505e-05,0
4.2633323e-07,0.00023253779,5.0109256e-10,2.3315599e-05,0
6.007138e-07,3.2746706e-05,2.176705e-09,2.2802848e-05,0
5.4263654e-07,3.549845e-05,1.1897594e-09,2.2296075e-05,0
4.941554e-07,0.00020131702,8.456118e-10,2.2305283e-05,0
5.1482874e-07,0.00029558208,2.4771944e-09,2.224474e-05,0
2.7507676e-07,0.0020071857,7.562311e-10,2.2057202e-05,0
1.0066518e-06,0.00010202017,1.4968222e-09,2.2987735e-05,0
4.3013168e-07,6.0786897e-05,1.3468169e-09,2.4419322e-05,0
1.2837064e-06,0.00022272661,1.8052436e-09,2.2506842e-05,0
1.0166041e-06,8.482867e-05,1.5772427e-09,2.2896284e-05,0
1.0076008e-06,0.0009252452,2.533667e-09,2.3366974e-05,0
9.12098e-07,0.0008539895,1.8926696e-09,2.4023188e-05,0
9.4165347e-07,0.0016942404,5.1736317e-09,2.4489122e-05,0
1.5501784e-06,0.0035987487,4.330133e-09,2.5677815e-05,0
6.1693777e-07,5.6826135e-05,2.295667e-09,2.5346857e-05,0
1.0338421e-06,0.00014110733,1.1028816e-09,2.4962068e-05,0
9.461796e-07,7.401975e-05,1.9948525e-09,2.5141027e-05,0
1.661399e-06,0.0002789387,5.1982614e-09,2.3176557e-05,0
3.4296627e-07,2.341643e-05,1.744314e-09,2.50327e-05,0
1.4432974e-06,0.00073715247,1.424439e-09,2.2911508e-05,0
1.2740858e-06,7.0851645e-05,4.821555e-09,2.2906308e-05,0
1.0681073e-06,0.00031152662,7.1094237e-09,2.3278231e-05,0
5.47455e-07,5.2803374e-05,1.4476049e-09,2.297875e-05,0
7.6337915e-07,0.00018003846,2.9416625e-09,2.342753e-05,0
6.9422003e-07,0.00048764813,1.976876e-09,2.4343339e-05,0
9.2477893e-07,4.0082996e-05,7.5891293e-10,2.4155466e-05,0
1.3342517e-06,6.08058e-05,2.5084992e-09,2.4423678e-05,0
1.0224983e-06,0.00024075946,2.0034472e-09,2.5208443e-05,0
9.675431e-07,8.261541e-05,1.0626557e-09,2.5387937e-05,0
3.0461345e-07,1.9699286e-05,6.7539583e-09,2.557817e-05,0
2.2845717e-07,4.590636e-05,3.080902e-09,2.4785322e-05,0
3.4166501e-07,0.00024879424,1.6696825e-09,2.3592678e-05,0
5.218182e-07,1.416697e-05,1.9633335e-09,2.3234892e-05,0
1.0990299e-06,4.11966e-05,8.6703317e-10,2.2221653e-05,0
1.032953e-06,0.0005223692,6.152368e-08,2.6347238e-05,0
2.2650609e-06,0.00010837791,1.1134864e-08,2.668629e-05,0
2.6096817e-08,0.0017429125,4.828699e-08,2.50617e-05,0
5.6149414e-08,3.614383e-05,8.973006e-09,2.6640168e-05,0
2.915707e-07,0.00010812501,2.9249355e-08,2.642945e-05,0
3.9169655e-07,3.5924215e-05,3.3247954e-08,2.5750325e-05,0
5.2539104e-07,0.00073900545,3.570143e-08,2.49659e-05,0
2.3359958e-07,3.828296e-05,5.4092272e-08,2.6147096e-05,0
1.0108156e-07,3.9435818e-05,9.9834745e-09,2.6366793e-05,0
1.5945554e-07,8.909232e-05,2.5318519e-08,2.5863657e-05,0
9.2413835e-08,0.00018387414,3.1582633e-08,2.6432905e-05,0
1.3503055e-08,0.00045078117,7.3955784e-09,2.5678964e-05,0
6.54212e-07,0.00010948937,2.68735e-08,2.6139118e-05,0
7.948403e-08,0.000115557465,3.119296e-08,2.5947604e-05,0
1.2486814e-07,8.169349e-05,8.401399e-09,2.6143181e-05,0
3.1708487e-07,6.014565e-05,4.7162214e-08,2.5576439e-05,0
5.8942595e-07,7.291411e-05,9.673384e-08,2.5646073e-05,0
7.5390153e-07,9.829857e-05,9.9850205e-08,2.6846234e-05,0
1.2641744e-06,0.0002282898,3.0128255e-08,2.5453195e-05,0
8.687984e-07,0.00048376978,5.4197584e-09,2.5174522e-05,0
1.0869221e-06,0.00028706994,4.1945185e-08,2.5438154e-05,0
1.1552075e-06,0.00011150976,1.670722e-08,2.6441729e-05,0
7.182023e-07,9.158855e-05,7.745139e-08,2.5589929e-05,0
1.1163561e-06,7.965797e-05,2.2517124e-08,2.6181928e-05,0
5.139075e-07,4.3522392e-05,2.1091564e-08,2.5571975e-05,0
3.9435173e-07,8.128312e-05,3.858022e-08,2.5303869e-05,0
5.024641e-07,6.75313e-05,2.7045557e-08,2.5757201e-05,0
1.0670738e-08,0.00043153955,5.0952124e-08,2.4878032e-05,0
1.1358567e-07,0.0001398669,9.130301e-09,2.558705e-05,0
4.096337e-07,0.00012612858,9.109827e-09,2.5798134e-05,0
5.428524e-07,0.00012640608,5.4153255e-09,2.4563944e-05,0
4.4235816e-07,5.3590942e-05,2.2804548e-08,2.610459e-05,0
4.173327e-07,3.3705386e-05,1.4551353e-08,2.5241108e-05,0
4.96635e-09,0.0002093325,1.5748027e-08,2.5871477e-05,0
9.1549674e-07,0.0002970477,3.7575333e-08,2.6380276e-05,0
4.1093156e-07,6.7909474e-05,1.9261778e-07,2.598988e-05,0
4.8792117e-07,4.96698e-05,1.4614353e-08,2.637615e-05,0
3.3895702e-07,0.00022354718,7.264264e-08,2.5432599e-05,0
1.0887313e-06,0.00094321655,1.5111546e-08,2.4704572e-05,0
6.879779e-07,0.00025999226,8.767358e-08,2.6036569e-05,0
1.7388174e-08,0.0016082,2.1243368e-08,2.4509072e-05,0
2.5220612e-07,7.695192e-05,1.3599067e-07,2.5152778e-05,0
3.4276974e-07,0.00010928003,2.9112604e-08,2.565845e-05,0
5.237122e-07,3.339135e-05,1.5780289e-08,2.562187e-05,0
4.0009112e-07,7.194837e-05,5.215634e-08,2.576064e-05,0
6.6364726e-07,3.7260434e-05,8.479833e-09,2.6458858e-05,0
8.259214e-07,0.00011617452,1.142236e-08,2.5484771e-05,0
4.9603227e-07,8.046709e-05,3.6473622e-08,2.6056337e-05,0
6.434542e-07,0.00021354521,8.762309e-08,2.593825e-05,0
3.8275977e-07,0.00016863667,4.9622336e-08,2.5303338e-05,0
2.2803422e-07,7.6055966e-07,3.3153835e-09,2.6025173e-05,0
1.6370663e-07,5.597613e-07,3.4179706e-09,2.4587102e-05,0
4.0120568e-07,5.2501133e-07,3.0618688e-09,2.6930878e-05,0
1.9992572e-07,4.5083215e-07,1.409179e-09,2.6907952e-05,0
3.994853e-07,2.874267e-07,4.1646855e-09,2.6738742e-05,0
2.070614e-07,3.4056154e-07,3.4930707e-09,2.6547292e-05,0
1.886373e-07,6.4659883e-07,1.7652997e-09,2.675221e-05,0
2.3513688e-07,6.5477934e-07,5.5910534e-09,2.5629251e-05,0
2.0710742e-07,5.9877544e-07,2.3878766e-09,2.6004705e-05,0
3.7413818e-07,1.0763737e-06,2.396523e-09,2.6629905e-05,0
2.0325933e-07,5.2284435e-07,2.7358085e-09,2.6908927e-05,0
1.8651181e-07,6.7222874e-07,2.1903903e-09,2.6477916e-05,0
1.932275e-07,9.826222e-07,1.5945386e-09,2.538082e-05,0
1.7333826e-07,4.1229606e-07,4.8384416e-09,2.7056527e-05,0
2.483337e-07,5.3331723e-07,2.5024827e-09,2.627673e-05,0
2.702633e-07,3.6571151e-07,2.1150934e-09,2.737143e-05,0
1.9909464e-07,1.113994e-06,1.1999837e-08,2.7394073e-05,0
1.5009877e-07,1.0953613e-06,4.5882897e-09,2.6344775e-05,0
2.3975008e-07,5.656708e-07,2.886538e-09,2.702517e-05,0
2.098437e-07,3.1190942e-07,2.674616e-09,2.6752645e-05,0
1.9314865e-07,7.052957e-07,4.0276076e-09,2.6475112e-05,0
2.6259724e-07,4.916031e-07,4.815028e-10,2.7260252e-05,0
1.7533185e-07,6.475047e-07,7.2391155e-09,2.647087e-05,0
3.046085e-07,8.152014e-07,1.5249679e-09,2.5534278e-05,0
2.6218387e-07,7.7879776e-07,8.7036405e-09,2.7214486e-05,0
2.864566e-07,1.6360517e-06,1.6740065e-09,2.673739e-05,0
2.1966697e-07,1.3775755e-07,9.772895e-09,2.6200634e-05,0
2.3383629e-07,8.095034e-07,3.4588346e-09,2.6655362e-05,0
2.628987e-07,6.176165e-07,1.10817e-09,2.634176e-05,0
3.549137e-07,9.604256e-07,6.6258523e-09,2.6059892e-05,0
2.9816695e-07,7.0816685e-07,4.4089876e-10,2.6811003e-05,0
1.9011861e-07,6.5592116e-07,1.4244662e-09,2.6627848e-05,0
3.0109732e-07,1.2773975e-06,4.0663255e-09,2.7046595e-05,0
2.3040954e-07,7.632059e-07,1.4312667e-09,2.626583e-05,0
1.0717268e-07,4.984574e-07,3.3715972e-09,2.5532696e-05,0
1.6950385e-07,6.361391e-07,1.622021e-08,2.5362866e-05,0
1.7364088e-07,6.630324e-07,3.5507326e-09,2.584307e-05,0
1.8685685e-07,7.374938e-07,4.88652e-09,2.518187e-05,0
2.650395e-07,4.8476124e-07,2.1784754e-08,2.6774285e-05,0
3.244471e-07,1.239871e-06,5.3095404e-09,2.6728316e-05,0
2.2925335e-07,1.3854572e-06,1.3884303e-09,2.6362997e-05,0
1.5087346e-07,1.156108e-06,4.4480135e-09,2.7059676e-05,0
2.9108838e-07,1.2093662e-06,5.1379057e-09,2.7097767e-05,0
1.0425662e-07,3.0522557e-07,1.8936337e-09,2.887573e-05,0
1.356935e-07,2.829846e-07,5.6681486e-09,2.5951662e-05,0
2.5369815e-07,6.134662e-07,8.86028e-10,2.678726e-05,0
2.3149187e-07,1.2574242e-06,1.3348254e-09,2.63392e-05,0
2.339931e-07,1.5326808e-06,1.5190931e-08,2.5367099e-05,0
2.3210131e-07,5.960657e-07,3.1645386e-09,2.4927407e-05,0
2.2383445e-07,7.7142727e-07,1.1465048e-09,2.5789697e-05,0
3.0848494e-08,0.0021916453,2.8060225e-09,2.8804026e-05,0
3.7573397e-08,0.0008317112,1.7016272e-09,2.9145303e-05,0
2.71306e-08,0.031806536,2.6655154e-09,2.9003122e-05,0
5.2744475e-08,0.002923358,1.0435661e-09,2.9947503e-05,0
6.45741e-08,0.0004883003,6.6298975e-09,3.094033e-05,0
7.903323e-08,0.0007503061,2.1015978e-09,3.148047e-05,0
9.840666e-08,9.4846946e-05,4.60616e-09,2.9706296e-05,0
6.494404e-08,0.0013393302,1.3938758e-08,3.2610395e-05,0
1.7834397e-07,0.00011679588,7.1152164e-09,2.9662306e-05,0
8.708393e-08,0.0003734316,9.522247e-09,2.9981935e-05,0
1.3538727e-07,0.0032153088,4.206751e-09,3.0398562e-05,0
2.5942654e-07,0.0013097123,2.5964637e-09,3.0470017e-05,0
3.239338e-08,0.00033569272,3.299291e-09,2.9573164e-05,0
1.3225217e-07,0.00035016477,4.644421e-09,3.1200037e-05,0
7.586821e-08,0.0003588548,5.3222147e-09,2.9601184e-05,0
1.5210753e-07,0.0006597923,1.972636e-08,3.0335548e-05,0
8.6911356e-08,0.005980497,3.114479e-09,3.0885265e-05,0
8.85647e-08,0.00018237287,2.5007172e-09,2.8163835e-05,0
1.1317986e-07,0.0012049957,1.2939527e-08,3.178818e-05,0
1.4790918e-07,0.0007284054,3.445166e-09,2.751275e-05,0
8.392561e-08,3.0555104e-05,7.014063e-09,2.6870004e-05,0
1.2328033e-07,0.0013812004,1.1949703e-08,3.2136326e-05,0
1.14737865e-07,0.00016376206,5.6676077e-09,2.7226946e-05,0
4.4144027e-08,0.0041277246,5.6235665e-09,2.9463465e-05,0
2.2617762e-08,0.0009066914,7.816549e-09,2.6442838e-05,0
2.8468602e-08,0.0008427559,2.0874358e-09,2.973932e-05,0
1.38290455e-08,0.0008245512,3.5440273e-09,2.9868212e-05,0
4.4320775e-08,0.0016539035,2.1335576e-09,2.969811e-05,0
2.340973e-08,0.0034583025,2.9469864e-09,2.7754932e-05,0
